licno,place_id,name_tc,place_name_tc,name_en,place_name_en,adr_tc,place_adr_tc,adr_en,place_adr_en
2218811397,EkTomZ_oiJYsIFNodW4gVGFpIEJ1aWxkaW5nLCAxMjEtMTMxIEZpcnN0IFN0LCBTYWkgWWluZyBQdW4sIEhvbmcgS29uZyIiGiAKFgoUChIJY0qkIIH_AzQRMkoeTLMj2HsSBuiZn-iIlg,Dona Restaurant Limited,第一街121-131號號舖,Dona Restaurant Limited,"號舖, 121-131 First St",香港西環第一街129號順泰大廈地下1號舖 Dona Restaurant Limited,香港西營盤第一街121-131號順泰大廈號舖,"Dona Restaurant Limited, SHOP 1, G/F., SHUN TAI BUILDING, 129 FIRST STREET, WESTERN, HONG KONG","號舖, Shun Tai Building, 121-131 First St, Sai Ying Pun, Hong Kong"
2218811397,EiAxMjkgRmlyc3QgU3QsIFNhaSBXYW4sIEhvbmcgS29uZyIbEhkKFAoSCW2y2tiA_wM0ERvYmW8fqI8LEIEB,Dona Restaurant Limited,第一街129號,Dona Restaurant Limited,129 First St,香港西環第一街129號順泰大廈地下1號舖 Dona Restaurant Limited,香港西環第一街129號,"Dona Restaurant Limited, SHOP 1, G/F., SHUN TAI BUILDING, 129 FIRST STREET, WESTERN, HONG KONG","129 First St, Sai Wan, Hong Kong"
2218811500,ChIJPxxgNof_AzQRj5Ds4VpjDDA,請坐,一碗小麵,請坐,why noodle,香港西營盤英華台1-6號華輝閣地下2-3號鋪 請坐,香港西營盤英華臺1-6號華輝閣6 號 舖,"請坐, SHOP 2 AND 3, G/F., WAH FAI COURT, 1-6 YING WA TERRACE, SAI YING PUN, HONG KONG","Hong Kong, Sai Ying Pun, Ying Wa Terrace, 1-6號, Wah Fai Court, 6 號 舖"
2218811519,ChIJP7jeOHsABDQRLgg7C_omtoY,牛扒吧,Tango Argentinian Steak House,STEAK BAR,Tango Argentinian Steak House,香港中環雲咸街31號地下及高層地下 牛扒吧,"1/F, Carfield Commercial Building, 77 Wyndham St, Central, 香港","STEAK BAR, G/F., & UG/F., 31 WYNDHAM STREET, CENTRAL, HONG KONG","1/F, Carfield Commercial Building, 77 Wyndham St, Central, Hong Kong"
2218811519,EizlnLDkuIvlj4osIDMxIFd5bmRoYW0gU3QsIENlbnRyYWwsIEhvbmcgS29uZyIlGiMKFgoUChIJS2zI1noABDQRZpifzV385xISCeWcsOS4i-WPig,牛扒吧,雲咸街31號地下及,STEAK BAR,"地下及, 31 Wyndham St",香港中環雲咸街31號地下及高層地下 牛扒吧,香港中環雲咸街31號地下及,"STEAK BAR, G/F., & UG/F., 31 WYNDHAM STREET, CENTRAL, HONG KONG","地下及, 31 Wyndham St, Central, Hong Kong"
2218811546,EjpIT1VTRSwgNDc2LCA0NzgsIDQ4MCwgNDgyIFF1ZWVuJ3MgUmQgVywgU2FpIFdhbiwgSG9uZyBLb25nIjAaLgoWChQKEglbjK16hP8DNBHPV0JWMBUGBhIUSE9VU0UsIDQ3NiwgNDc4LCA0ODA,怡心粥店,"皇后大道西482號HOUSE, 476, 478, 480",怡心粥店,"HOUSE, 476, 478, 480, 482 Queen's Rd W","香港西環皇后大道西476,478,480及482號 永興樓地下D鋪及E鋪部份 怡心粥店","香港西環皇后大道西482號HOUSE, 476, 478, 480","怡心粥店, SHOP D & PORTION OF SHOP E, G/F., WING HING HOUSE, 476, 478, 480 & 482 QUEEN'S ROAD WEST, SAI WAN, HONG KONG","HOUSE, 476, 478, 480, 482 Queen's Rd W, Sai Wan, Hong Kong"
2218811546,ChIJLb2teoT_AzQRWEV3OdYZGVo,怡心粥店,永興樓,怡心粥店,Wing Hing House,"香港西環皇后大道西476,478,480及482號 永興樓地下D鋪及E鋪部份 怡心粥店",香港西環皇后大道西476-482號永興樓,"怡心粥店, SHOP D & PORTION OF SHOP E, G/F., WING HING HOUSE, 476, 478, 480 & 482 QUEEN'S ROAD WEST, SAI WAN, HONG KONG","Wing Hing House, 476-482 Queen's Rd W, Sai Wan, Hong Kong"
2218811564,ChIJRWIuzWQABDQR_Qi7_jmAcMM,BARI - UMA RAMEN,Bari Uma,BARI - UMA RAMEN,Bari Uma,香港中環德己立街22號地下 BARI - UMA RAMEN,香港中環威靈頓街22號,"BARI - UMA RAMEN, G/F., 22 D'AGUILAR STREET, CENTRAL, HONG KONG","22 Wellington St, Central, Hong Kong"
2218811564,ChIJ36EYLVcABDQRRrRQ3OsF-TA,BARI - UMA RAMEN,廣島霸嗎拉麵,BARI - UMA RAMEN,Bari Uma,香港中環德己立街22號地下 BARI - UMA RAMEN,香港銅鑼灣駱克道駱克駅,"BARI - UMA RAMEN, G/F., 22 D'AGUILAR STREET, CENTRAL, HONG KONG","L' Hart, Lockhart Rd, Causeway Bay, Hong Kong"
2218811713,ChIJ7TsiMnsABDQRag48Umstiik,ALI BABA BIRYANI HOUSE,德和大廈,ALI BABA BIRYANI HOUSE,Tak Woo House,香港中環德己立街17-19號及和安里1-3號德和樓地下 1號舖1號單位 ALI BABA BIRYANI HOUSE,香港中環德和大廈,"ALI BABA BIRYANI HOUSE, SHOP NO.1 OF UNIT 1, G/F., TAK WOO HOUSE, NOS.17-19 D'AGUILAR STREET AND NOS. 1-3 WO ON LANE, CENTRAL, HONG KONG","Tak Woo House, Central, Hong Kong"
2218811713,ChIJpxIiMnsABDQReuO-ZIo_4Pc,ALI BABA BIRYANI HOUSE,德己立街17號,ALI BABA BIRYANI HOUSE,17 D'Aguilar St,香港中環德己立街17-19號及和安里1-3號德和樓地下 1號舖1號單位 ALI BABA BIRYANI HOUSE,香港中環德己立街17號,"ALI BABA BIRYANI HOUSE, SHOP NO.1 OF UNIT 1, G/F., TAK WOO HOUSE, NOS.17-19 D'AGUILAR STREET AND NOS. 1-3 WO ON LANE, CENTRAL, HONG KONG","17 D'Aguilar St, Central, Hong Kong"
2218811786,ChIJAQA8ImUABDQRkDJwegGnyFA,(沒有記錄),Wolfgang's Steakhouse Hong Kong,Wolfgang’s Steakhouse Hong Kong (Central),Wolfgang's Steakhouse Hong Kong,香港中環都爹利街6號 印刷行1樓 (沒有記錄),"1st floor, 6 Duddell St, Central, 香港","Wolfgang’s Steakhouse Hong Kong (Central), 1/F., PRINTING HOUSE, 6 DUDDELL STREET, CENTRAL, HONG KONG","1st floor, 6 Duddell St, Central, Hong Kong"
2218811786,EjYxLCBQcmludGluZyBIb3VzZSwgMTggSWNlIEhvdXNlIFN0LCBDZW50cmFsLCBIb25nIEtvbmciHRobChYKFAoSCdkAOCJlAAQ0Ec63qXC0RfHoEgEx,(沒有記錄),雪廠街18號1,Wolfgang’s Steakhouse Hong Kong (Central),"1, 18 Ice House St",香港中環都爹利街6號 印刷行1樓 (沒有記錄),香港中環雪廠街18號印刷行1,"Wolfgang’s Steakhouse Hong Kong (Central), 1/F., PRINTING HOUSE, 6 DUDDELL STREET, CENTRAL, HONG KONG","1, Printing House, 18 Ice House St, Central, Hong Kong"
2218811786,ChIJdfBJImUABDQR5kyg-yt9F1Y,(沒有記錄),都爹利街6號,Wolfgang’s Steakhouse Hong Kong (Central),6 Duddell St,香港中環都爹利街6號 印刷行1樓 (沒有記錄),香港中環都爹利街6號,"Wolfgang’s Steakhouse Hong Kong (Central), 1/F., PRINTING HOUSE, 6 DUDDELL STREET, CENTRAL, HONG KONG","6 Duddell St, Central, Hong Kong"
2218811847,ChIJf9qvZ4T_AzQRZPaL9c7s-sQ,倫哥私房菜西環分店,倫哥私房菜 - 西環山道分店,倫哥私房菜西環分店,倫哥私房菜 - 西環山道分店,香港石塘咀山道54-66號適安大廈地下A鋪及1樓AB室 倫哥私房菜西環分店,"香港西環山道66號地下, 54","倫哥私房菜西環分店, FLAT AB ON 1/F & SHOP A ON G/F, SIK ON HOUSE, NOS. 54-66 HILL ROAD, SHEK TONG TSUI, HONG KONG","Hong Kong, 西環山道66號地下, 54"
2218811847,ChIJf9qvZ4T_AzQR3xtwkFct6-c,倫哥私房菜西環分店,倫哥私房菜 Lun Gor Private Club(西環店),倫哥私房菜西環分店,Lun Gor Private Club,香港石塘咀山道54-66號適安大廈地下A鋪及1樓AB室 倫哥私房菜西環分店,香港西環山道54號地下,"倫哥私房菜西環分店, FLAT AB ON 1/F & SHOP A ON G/F, SIK ON HOUSE, NOS. 54-66 HILL ROAD, SHEK TONG TSUI, HONG KONG","Hong Kong, 西環山道54號地下"
2218811908,ChIJRd297H4ABDQRGN1i6zA2Rkg,老爹,皇后大道西2-12號,Daddy's Kitchen,2-12 Queen's Rd W,"香港上環皇后大道西2-12號 聯發商業中心1樓百匯廣場 A2,A5-A13,A15-A18,D1,D13, D15-D18&C6-C7舖 老爹",香港水坑口皇后大道西2-12號,"Daddy's Kitchen, SHOP NOS. A2, A5-A13, A15-A18, D1, D13, D15-D18 & C6-C7, 1/F., BROADWAY PLAZA, ARION COMMERCIAL CENTRE, 2-12 QUEEN'S ROAD WEST, SHEUNG WAN, HONG KONG","2-12 Queen's Rd W, Possession Point, Hong Kong"
2218811908,ChIJ0-Uk7X4ABDQRA9Lm5OSkEbM,老爹,聯發商業中心,Daddy's Kitchen,莎拉公司,"香港上環皇后大道西2-12號 聯發商業中心1樓百匯廣場 A2,A5-A13,A15-A18,D1,D13, D15-D18&C6-C7舖 老爹","Queen's Road Central, 2-12號 聯發商業大廈B12, 1/F, Broadway plaza, Sheung Wan, 香港","Daddy's Kitchen, SHOP NOS. A2, A5-A13, A15-A18, D1, D13, D15-D18 & C6-C7, 1/F., BROADWAY PLAZA, ARION COMMERCIAL CENTRE, 2-12 QUEEN'S ROAD WEST, SHEUNG WAN, HONG KONG","Queen's Road Central, 2-12號 聯發商業大廈B12, 1/F, Broadway plaza, Sheung Wan, Hong Kong"
2218811908,ChIJJ463FXwABDQR-cIGQowswbE,老爹,百匯電腦城,Daddy's Kitchen,百匯廣場,"香港上環皇后大道西2-12號 聯發商業中心1樓百匯廣場 A2,A5-A13,A15-A18,D1,D13, D15-D18&C6-C7舖 老爹",香港水坑口皇后大道西2-12號,"Daddy's Kitchen, SHOP NOS. A2, A5-A13, A15-A18, D1, D13, D15-D18 & C6-C7, 1/F., BROADWAY PLAZA, ARION COMMERCIAL CENTRE, 2-12 QUEEN'S ROAD WEST, SHEUNG WAN, HONG KONG","2-12 Queen's Rd W, Possession Point, Hong Kong"
2218811944,ChIJ64IgkIP_AzQRVjM2k_ZG_BA,大家樂一百加,香港商業中心,CdC Hundred & More,Hong Kong Plaza,"香港干諾道西188號香港商業中心地下 4,5,6,7,11A,11B,27及28號舖 大家樂一百加",香港西環干諾道西188號香港商業中心,"CdC Hundred & More, SHOP NOS. 4, 5, 6, 7, 11A, 11B, 27 & 28 ON GROUND FLOOR OF HONG KONG PLAZA, NO. 188 CONNAUGHT ROAD WEST, HONG KONG","Hong Kong Plaza, 188 Connaught Rd W, Sai Wan, Hong Kong"
2218811944,ChIJURk_joP_AzQRKCsz1mg8Fgs,大家樂一百加,Zhen DimSum Cafe 臻・點心・咖啡,CdC Hundred & More,臻·點心·咖啡 Zhen Dim Sum Cafe,"香港干諾道西188號香港商業中心地下 4,5,6,7,11A,11B,27及28號舖 大家樂一百加",香港石塘咀干諾道西188號香港商業中心191 地下 01 舖,"CdC Hundred & More, SHOP NOS. 4, 5, 6, 7, 11A, 11B, 27 & 28 ON GROUND FLOOR OF HONG KONG PLAZA, NO. 188 CONNAUGHT ROAD WEST, HONG KONG","Hong Kong, 石塘咀干諾道西188號香港商業中心191 地下 01 舖"
2218811944,ChIJbUt0XoP_AzQRcVo_QMDYI4M,大家樂一百加,一田超市,CdC Hundred & More,YATA Supermarket,"香港干諾道西188號香港商業中心地下 4,5,6,7,11A,11B,27及28號舖 大家樂一百加",香港石塘咀干諾道西188號香港商業中心地下,"CdC Hundred & More, SHOP NOS. 4, 5, 6, 7, 11A, 11B, 27 & 28 ON GROUND FLOOR OF HONG KONG PLAZA, NO. 188 CONNAUGHT ROAD WEST, HONG KONG","Hong Kong, Shek Tong Tsui, 干諾道西188號香港商業中心地下"
2218811962,ChIJ4bq1NnwABDQRBBzWajZQf-o,BREW N CHEW,Brew 'n Chew,BREW N CHEW,Brew 'n Chew,香港上環永樂街127號及文咸東街99-103號  99 BONHAM 地下店舖及1樓廚房 BREW N CHEW,香港上環永樂街127號,"BREW N CHEW, SHOP ON G/F. & KITCHEN ON 1/F. OF 99 BONHAM, 99-103 BONHAM STRAND AND 127 WING LOK STREET, SHEUNG WAN, HONG KONG","127 Wing Lok St, Sheung Wan, Hong Kong"
2218811962,ChIJG1BTN3wABDQRc3uwzlhfugo,BREW N CHEW,99號寶恒酒店,BREW N CHEW,99 Bonham,香港上環永樂街127號及文咸東街99-103號  99 BONHAM 地下店舖及1樓廚房 BREW N CHEW,香港上環文咸東街99號,"BREW N CHEW, SHOP ON G/F. & KITCHEN ON 1/F. OF 99 BONHAM, 99-103 BONHAM STRAND AND 127 WING LOK STREET, SHEUNG WAN, HONG KONG","99 Bonham Strand, Sheung Wan, Hong Kong"
2218812327,ChIJkzNbLof_AzQRluI_ijarl3c,Cali-Mex,恆陞大樓,Cali-Mex,Hang Sing Mansion,香港西營盤高街48-78號恆陞大樓地下1及2號舖 Cali-Mex,香港西營盤高街48-78號恆陞大樓,"Cali-Mex, SHOP NOS. 1 & 2, G/F., HANG SING MANSION, 48-78 HIGH STREET, SAI YING PUN, HONG KONG","Hang Sing Mansion, 48-78 High St, Sai Ying Pun, Hong Kong"
2218812327,ChIJlwKgLof_AzQR1Q2e-ZcfODo,Cali-Mex,十字冰室,Cali-Mex,Cross Cafe,香港西營盤高街48-78號恆陞大樓地下1及2號舖 Cali-Mex,"香港西營盤高街48-78號恆陞大樓Shop 12, G/F","Cali-Mex, SHOP NOS. 1 & 2, G/F., HANG SING MANSION, 48-78 HIGH STREET, SAI YING PUN, HONG KONG","Hong Kong, 西營盤高街48-78號恆陞大樓Shop 12, G/F"
2218812381,ChIJaxuGYHwABDQRKBStRODUchc,蘇杭餐廳,啟豐大廈,Jervois Restaurant,Kai Fung Mansion,香港中環皇后大道中189-205號蘇杭街2-24號 啟豐大廈地庫7號舖 蘇杭餐廳,香港皇后大道中189-205號啟豐大廈,"Jervois Restaurant, SHOP NO. 7, BASEMENT, KAI FUNG MANSION, NOS. 2-24 JERVOIS STREET AND NOS. 189-205 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG","Kai Fung Mansion, 189-205 Queen's Road Central, Hong Kong"
2218812381,ChIJaxuGYHwABDQRR2OYfqSbe58,蘇杭餐廳,蘇杭街2-24號,Jervois Restaurant,2-24 Jervois St,香港中環皇后大道中189-205號蘇杭街2-24號 啟豐大廈地庫7號舖 蘇杭餐廳,香港上環蘇杭街2-24號,"Jervois Restaurant, SHOP NO. 7, BASEMENT, KAI FUNG MANSION, NOS. 2-24 JERVOIS STREET AND NOS. 189-205 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG","2-24 Jervois St, Sheung Wan, Hong Kong"
2218812381,ChIJJfPRX3wABDQRMFsZEnRaZ7U,蘇杭餐廳,酥妃皇后 Queen Sophie,Jervois Restaurant,酥妃皇后 Queen Sophie,香港中環皇后大道中189-205號蘇杭街2-24號 啟豐大廈地庫7號舖 蘇杭餐廳,香港上環蘇杭街2-24號啟豐大廈地庫5號舖。,"Jervois Restaurant, SHOP NO. 7, BASEMENT, KAI FUNG MANSION, NOS. 2-24 JERVOIS STREET AND NOS. 189-205 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG","Hong Kong, Sheung Wan, Jervois St, 2-24號, Kai Fung Mansion, 地庫5號舖。"
2218812424,ChIJRzgLy2UABDQRoZ-6yoHn8Cc,CAN.TEEN,長江集團中心,CAN.TEEN,OZ Management,香港中環皇后大道中2號長江集團中心地庫第一層A 1號舖 CAN.TEEN,香港中環皇后大道中2號Cheung Kong Center4801,"CAN.TEEN, SHOP 1, BASEMENT LEVEL ONE A, CHEUNG KONG CENTER, 2 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG","Hong Kong, 中環皇后大道中2號Cheung Kong Center4801"
2218812424,EhjlsaRBLCBDaGV1bmcgS29uZyBDZW50ZXIiIBoeChYKFAoSCclc-LVlAAQ0ETxy4H9wzXe_EgTlsaRB,CAN.TEEN,層A,CAN.TEEN,層A,香港中環皇后大道中2號長江集團中心地庫第一層A 1號舖 CAN.TEEN,香港中環長江集團中心層A,"CAN.TEEN, SHOP 1, BASEMENT LEVEL ONE A, CHEUNG KONG CENTER, 2 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG","層A, Cheung Kong Center, Central, Hong Kong"
2218812424,EhromZ_oiJYsIENoZXVuZyBLb25nIENlbnRlciIiGiAKFgoUChIJyVz4tWUABDQRPHLgf3DNd78SBuiZn-iIlg,CAN.TEEN,號舖,CAN.TEEN,號舖,香港中環皇后大道中2號長江集團中心地庫第一層A 1號舖 CAN.TEEN,香港中環長江集團中心號舖,"CAN.TEEN, SHOP 1, BASEMENT LEVEL ONE A, CHEUNG KONG CENTER, 2 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG","號舖, Cheung Kong Center, Central, Hong Kong"
2218812460,ChIJKSkhVXsABDQRSjI85q7y9lM,色香泰,金明行,Delicious Thai,Golden House,香港中環砵典乍街28號金明行地下 色香泰,香港中環砵甸乍街28-30號,"Delicious Thai, G/F., GOLDEN HOUSE, 28 POTTINGER STREET, CENTRAL, HONG KONG","28-30號 Pottinger St, Central, Hong Kong"
2218812460,ChIJX84mVXsABDQRYNvQqulCVDA,色香泰,金明行,Delicious Thai,Golden House,香港中環砵典乍街28號金明行地下 色香泰,香港中環砵甸乍街28-30號金明行,"Delicious Thai, G/F., GOLDEN HOUSE, 28 POTTINGER STREET, CENTRAL, HONG KONG","Golden House, 28-30 Pottinger St, Central, Hong Kong"
2218812503,EjlTSE9QIEIsIFdvIE9uIEJ1aWxkaW5nLCA4LTEyIFdvIE9uIExuLCBDZW50cmFsLCBIb25nIEtvbmciIhogChYKFAoSCREBMjd7AAQ0EToXVnqyUvmHEgZTSE9QIEI,GLOW,和安里8-12號SHOP B,GLOW,"SHOP B, 8-12 Wo On Ln","香港中環和安里8,9,11及12號和安樓地下B鋪 GLOW",香港中環和安里8-12號和安樓SHOP B,"GLOW, SHOP B ON GROUND FLOOR, WO ON BUILDING, NOS. 8, 9, 11 & 12 WO ON LANE, CENTRAL, HONG KONG","SHOP B, Wo On Building, 8-12 Wo On Ln, Central, Hong Kong"
2218812503,ChIJEQEyN3sABDQROhdWerJS-Yc,GLOW,和安樓,GLOW,Wo On Building,"香港中環和安里8,9,11及12號和安樓地下B鋪 GLOW",香港中環和安里8-12號和安樓,"GLOW, SHOP B ON GROUND FLOOR, WO ON BUILDING, NOS. 8, 9, 11 & 12 WO ON LANE, CENTRAL, HONG KONG","Wo On Building, 8-12 Wo On Ln, Central, Hong Kong"
2218812503,ChIJN2YuN3sABDQRiUczhFH0duQ,GLOW,和安里12號,GLOW,12 Wo On Ln,"香港中環和安里8,9,11及12號和安樓地下B鋪 GLOW",香港中環和安里12號,"GLOW, SHOP B ON GROUND FLOOR, WO ON BUILDING, NOS. 8, 9, 11 & 12 WO ON LANE, CENTRAL, HONG KONG","12 Wo On Ln, Central, Hong Kong"
2218812503,EjUxMSwgV28gT24gQnVpbGRpbmcsIDgtMTIgV28gT24gTG4sIENlbnRyYWwsIEhvbmcgS29uZyIeGhwKFgoUChIJEQEyN3sABDQROhdWerJS-YcSAjEx,GLOW,和安里8-12號11,GLOW,"11, 8-12 Wo On Ln","香港中環和安里8,9,11及12號和安樓地下B鋪 GLOW",香港中環和安里8-12號和安樓11,"GLOW, SHOP B ON GROUND FLOOR, WO ON BUILDING, NOS. 8, 9, 11 & 12 WO ON LANE, CENTRAL, HONG KONG","11, Wo On Building, 8-12 Wo On Ln, Central, Hong Kong"
2218812503,EjQ4LCBXbyBPbiBCdWlsZGluZywgOC0xMiBXbyBPbiBMbiwgQ2VudHJhbCwgSG9uZyBLb25nIh0aGwoWChQKEgkRATI3ewAENBE6F1Z6slL5hxIBOA,GLOW,和安里8-12號8,GLOW,"8, 8-12 Wo On Ln","香港中環和安里8,9,11及12號和安樓地下B鋪 GLOW",香港中環和安里8-12號和安樓8,"GLOW, SHOP B ON GROUND FLOOR, WO ON BUILDING, NOS. 8, 9, 11 & 12 WO ON LANE, CENTRAL, HONG KONG","8, Wo On Building, 8-12 Wo On Ln, Central, Hong Kong"
2218812503,EjQ5LCBXbyBPbiBCdWlsZGluZywgOC0xMiBXbyBPbiBMbiwgQ2VudHJhbCwgSG9uZyBLb25nIh0aGwoWChQKEgkRATI3ewAENBE6F1Z6slL5hxIBOQ,GLOW,和安里8-12號9,GLOW,"9, 8-12 Wo On Ln","香港中環和安里8,9,11及12號和安樓地下B鋪 GLOW",香港中環和安里8-12號和安樓9,"GLOW, SHOP B ON GROUND FLOOR, WO ON BUILDING, NOS. 8, 9, 11 & 12 WO ON LANE, CENTRAL, HONG KONG","9, Wo On Building, 8-12 Wo On Ln, Central, Hong Kong"
2218812503,Ei3mqJPlnLDkuItC6YuqLCA4IFdvIE9uIExuLCBDZW50cmFsLCBIb25nIEtvbmciKRonChYKFAoSCQFMPzF7AAQ0ERJRgj4ViwWwEg3mqJPlnLDkuItC6Yuq,GLOW,和安里8號樓地下B鋪,GLOW,"樓地下B鋪, 8 Wo On Ln","香港中環和安里8,9,11及12號和安樓地下B鋪 GLOW",香港中環和安里8號樓地下B鋪,"GLOW, SHOP B ON GROUND FLOOR, WO ON BUILDING, NOS. 8, 9, 11 & 12 WO ON LANE, CENTRAL, HONG KONG","樓地下B鋪, 8 Wo On Ln, Central, Hong Kong"
2218812576,ChIJvXKwoFcBBDQReABxXmkQObs,雅辰會,Artyzen Club,Artyzen Club,Artyzen Club,香港上環干諾道中168-200號 信德中心4樓401A部份舖 雅辰會,"4, F, 401a, Shun Tak Centre, 200 Connaught Rd Central, Sheung Wan, 香港","Artyzen Club, PORTION OF UNIT 401A, 4/F., SHUN TAK CENTRE, 168-200 CONNAUGHT ROAD CENTRAL, SHEUNG WAN, HONG KONG","4, F, 401a, Shun Tak Centre, 200 Connaught Rd Central, Sheung Wan, Hong Kong"
2218812576,ChIJj62DZugBBDQRqzkckci_PfI,雅辰會,雅辰會,Artyzen Club,雅辰會,香港上環干諾道中168-200號 信德中心4樓401A部份舖 雅辰會,香港上環干諾道中200號信德中心401A 4/F,"Artyzen Club, PORTION OF UNIT 401A, 4/F., SHUN TAK CENTRE, 168-200 CONNAUGHT ROAD CENTRAL, SHEUNG WAN, HONG KONG","Hong Kong, Sheung Wan, Connaught Rd Central, 200號, Shun Tak Centre, 401A 4/F"
2218812628,ChIJrYGZeFoBBDQRAk18JXb_0EM,CAFE CLAUDEL,Café Claudel,CAFE CLAUDEL,Café Claudel,香港中環荷李活道10號中區警署總部大樓地下G08-01號舖 CAFE CLAUDEL,"Shop 01-G08, Tai Kwun, Central, 香港","CAFE CLAUDEL, SHOP 01-G08, G/F., HEADQUARTERS BLOCK, CENTRAL POLICE STATION, 10 HOLLYWOOD ROAD, CENTRAL, HONG KONG","Shop 01-G08, Tai Kwun, Central, Hong Kong"
2218812628,ChIJBTX1GXsABDQRDFGitKqFZj8,CAFE CLAUDEL,荷李活道10號,CAFE CLAUDEL,10 Hollywood Rd,香港中環荷李活道10號中區警署總部大樓地下G08-01號舖 CAFE CLAUDEL,香港中環荷李活道10號,"CAFE CLAUDEL, SHOP 01-G08, G/F., HEADQUARTERS BLOCK, CENTRAL POLICE STATION, 10 HOLLYWOOD ROAD, CENTRAL, HONG KONG","10 Hollywood Rd, Central, Hong Kong"
2218812628,ChIJ5wsqFHsABDQRjRR4AEF6Zkg,CAFE CLAUDEL,大館－古蹟及藝術館,CAFE CLAUDEL,Tai Kwun - Centre for Heritage and Arts,香港中環荷李活道10號中區警署總部大樓地下G08-01號舖 CAFE CLAUDEL,香港中環荷李活道10號,"CAFE CLAUDEL, SHOP 01-G08, G/F., HEADQUARTERS BLOCK, CENTRAL POLICE STATION, 10 HOLLYWOOD ROAD, CENTRAL, HONG KONG","10 Hollywood Rd, Central, Hong Kong"
2218812628,ChIJb_xjEn4ABDQRkCwYgrmGE24,CAFE CLAUDEL,中區警區總部,CAFE CLAUDEL,Central Police District Headquarters,香港中環荷李活道10號中區警署總部大樓地下G08-01號舖 CAFE CLAUDEL,香港上環中港道中區警區總部,"CAFE CLAUDEL, SHOP 01-G08, G/F., HEADQUARTERS BLOCK, CENTRAL POLICE STATION, 10 HOLLYWOOD ROAD, CENTRAL, HONG KONG","Central Police District Headquarters, Chung Kong Rd, Sheung Wan, Hong Kong"
2218812637,ChIJ_b7AGUIBBDQREufoOOsg4LM,輕快翠,輕。快翠 MaoMaoEat,MAOMAO EAT,輕。快翠 MaoMaoEat,香港中環荷李活道10號中區警署營房大樓地下03-G08舖 及03-G12商店及側面的露天座位 輕快翠,香港中環荷李活道10號(舊中區警署)大館營房大樓地下03-G08號舖,"MAOMAO EAT, SHOPS 03-G08 AND STORE 03-G12 ON THE GROUND FLOOR, AND OUTSIDE SEATING ACCOMMODATION AT SIDE, BARRACK BLOCK, CENTRAL POLICE STATION, NO. 10 HOLLYWOOD ROAD, CENTRAL, HONG KONG","Hong Kong, Central, 荷李活道10號(舊中區警署)大館營房大樓地下03-G08號舖"
2218812637,ChIJ5wsqFHsABDQRjRR4AEF6Zkg,輕快翠,大館－古蹟及藝術館,MAOMAO EAT,Tai Kwun - Centre for Heritage and Arts,香港中環荷李活道10號中區警署營房大樓地下03-G08舖 及03-G12商店及側面的露天座位 輕快翠,香港中環荷李活道10號,"MAOMAO EAT, SHOPS 03-G08 AND STORE 03-G12 ON THE GROUND FLOOR, AND OUTSIDE SEATING ACCOMMODATION AT SIDE, BARRACK BLOCK, CENTRAL POLICE STATION, NO. 10 HOLLYWOOD ROAD, CENTRAL, HONG KONG","10 Hollywood Rd, Central, Hong Kong"
2218812637,ChIJBTX1GXsABDQRDFGitKqFZj8,輕快翠,荷李活道10號,MAOMAO EAT,10 Hollywood Rd,香港中環荷李活道10號中區警署營房大樓地下03-G08舖 及03-G12商店及側面的露天座位 輕快翠,香港中環荷李活道10號,"MAOMAO EAT, SHOPS 03-G08 AND STORE 03-G12 ON THE GROUND FLOOR, AND OUTSIDE SEATING ACCOMMODATION AT SIDE, BARRACK BLOCK, CENTRAL POLICE STATION, NO. 10 HOLLYWOOD ROAD, CENTRAL, HONG KONG","10 Hollywood Rd, Central, Hong Kong"
2218812637,ElvlnLDkuIswMy1HMDjoiJYsIENlbnRyYWwgUG9saWNlIERpc3RyaWN0IEhlYWRxdWFydGVycywgQ2h1bmcgS29uZyBSZCwgU2hldW5nIFdhbiwgSG9uZyBLb25nIisaKQoWChQKEglv_GMSfgAENBGQLBiCuYYTbhIP5Zyw5LiLMDMtRzA46IiW,輕快翠,中港道地下03-G08舖,MAOMAO EAT,"地下03-G08舖, Chung Kong Rd",香港中環荷李活道10號中區警署營房大樓地下03-G08舖 及03-G12商店及側面的露天座位 輕快翠,香港上環中港道中區警區總部地下03-G08舖,"MAOMAO EAT, SHOPS 03-G08 AND STORE 03-G12 ON THE GROUND FLOOR, AND OUTSIDE SEATING ACCOMMODATION AT SIDE, BARRACK BLOCK, CENTRAL POLICE STATION, NO. 10 HOLLYWOOD ROAD, CENTRAL, HONG KONG","地下03-G08舖, Central Police District Headquarters, Chung Kong Rd, Sheung Wan, Hong Kong"
